id,name,branch,address,district,cuisine,pricePerPerson,rating,review,recommendedDishes,visitDate,videoUrl,longitude,latitude,verificationStatus,updatedAt
bv1sp7szbect-1,五七老爽油焖大虾,,潜江市周矶街道五七大道s312号附近,潜江市,其他,,unknown,视频《潜江吃虾，真的是老爽了，柠檬泡虾真好吃啊》中提及该店；B站未提供AI摘要，具体评价待整理。,,2025-05-31,https://www.bilibili.com/video/BV1sP7szBEcT,112.779809,30.456238,AI摘要自动提取，待抽查,2026-06-13
bv1tbjrzxezu-1,阿强烧鹅,,武汉市江岸区花桥村圣诚和园第4幢1层4号,江岸区,粤式烧腊,,unknown,视频《武汉我吃过的十二家烧腊横向对比，究竟哪家最好》中提及该店；B站未提供AI摘要，具体评价待整理。,,2025-05-29,https://www.bilibili.com/video/BV1tBjrzxEzU,114.290675,30.638475,AI摘要自动提取，待抽查,2026-06-13
bv1tbjrzxezu-2,潮州粥庄,,武汉市江岸区一元街道蔡锷路31号,江岸区,粤式烧腊,,unknown,视频《武汉我吃过的十二家烧腊横向对比，究竟哪家最好》中提及该店；B站未提供AI摘要，具体评价待整理。,,2025-05-29,https://www.bilibili.com/video/BV1tBjrzxEzU,114.302225,30.591269,AI摘要自动提取，待抽查,2026-06-13
bv1tbjrzxezu-3,洪福记烧味饭店,,武汉市江汉区江汉北路125号,江汉区,粤式烧腊,,unknown,视频《武汉我吃过的十二家烧腊横向对比，究竟哪家最好》中提及该店；B站未提供AI摘要，具体评价待整理。,,2025-05-29,https://www.bilibili.com/video/BV1tBjrzxEzU,114.278344,30.589245,AI摘要自动提取，待抽查,2026-06-13
bv1tbjrzxezu-4,洪興饭店,,武汉市江岸区云林街56-82号,江岸区,粤式烧腊,,unknown,视频《武汉我吃过的十二家烧腊横向对比，究竟哪家最好》中提及该店；B站未提供AI摘要，具体评价待整理。,,2025-05-29,https://www.bilibili.com/video/BV1tBjrzxEzU,114.278305,30.593711,AI摘要自动提取，待抽查,2026-06-13
bv1tbjrzxezu-5,烔記古法粤菜,,武汉市武昌区中央文化区二期一层商一号,武昌区,粤式烧腊,,unknown,视频《武汉我吃过的十二家烧腊横向对比，究竟哪家最好》中提及该店；B站未提供AI摘要，具体评价待整理。,,2025-05-29,https://www.bilibili.com/video/BV1tBjrzxEzU,114.334325,30.558825,AI摘要自动提取，待抽查,2026-06-13
bv1tbjrzxezu-6,賢味烧鹅,,武汉市武昌区和平大道720号,武昌区,粤式烧腊,,unknown,视频《武汉我吃过的十二家烧腊横向对比，究竟哪家最好》中提及该店；B站未提供AI摘要，具体评价待整理。,,2025-05-29,https://www.bilibili.com/video/BV1tBjrzxEzU,114.321359,30.574464,AI摘要自动提取，待抽查,2026-06-13
bv1tbjrzxezu-7,祥记烧腊,,武汉市武昌区彭刘杨路黄鹤楼街大成社区西南侧约30米,武昌区,粤式烧腊,,unknown,视频《武汉我吃过的十二家烧腊横向对比，究竟哪家最好》中提及该店；B站未提供AI摘要，具体评价待整理。,,2025-05-29,https://www.bilibili.com/video/BV1tBjrzxEzU,114.343637,30.58604,AI摘要自动提取，待抽查,2026-06-13
bv1tbjrzxezu-8,信记火锅饭店,,武汉市江汉区青年路308号花园道二楼B208室,江汉区,粤式烧腊,,unknown,视频《武汉我吃过的十二家烧腊横向对比，究竟哪家最好》中提及该店；B站未提供AI摘要，具体评价待整理。,,2025-05-29,https://www.bilibili.com/video/BV1tBjrzxEzU,114.265031,30.595591,AI摘要自动提取，待抽查,2026-06-13
bv1tbjrzxezu-9,言记湛江鸡,,武汉市武昌区中南路街道中南二路安家湾1号,武昌区,粤式烧腊,,unknown,视频《武汉我吃过的十二家烧腊横向对比，究竟哪家最好》中提及该店；B站未提供AI摘要，具体评价待整理。,,2025-05-29,https://www.bilibili.com/video/BV1tBjrzxEzU,114.325976,30.543011,AI摘要自动提取，待抽查,2026-06-13
bv1tbjrzxezu-10,杨记港式烧腊,,武汉市江岸区解放大道1155号融科·天城三期,江岸区,粤式烧腊,,unknown,视频《武汉我吃过的十二家烧腊横向对比，究竟哪家最好》中提及该店；B站未提供AI摘要，具体评价待整理。,,2025-05-29,https://www.bilibili.com/video/BV1tBjrzxEzU,114.29803,30.597247,AI摘要自动提取，待抽查,2026-06-13
bv1tbjrzxezu-11,粤风顺,,武汉市江岸区安居西路银泰御华园三期S1-10,江岸区,粤式烧腊,,unknown,视频《武汉我吃过的十二家烧腊横向对比，究竟哪家最好》中提及该店；B站未提供AI摘要，具体评价待整理。,,2025-05-29,https://www.bilibili.com/video/BV1tBjrzxEzU,114.281089,30.651358,AI摘要自动提取，待抽查,2026-06-13
bv1dtjszueoz-1,食神The Eating God,,武汉市江岸区四唯路袁家墩122号1栋1单元1楼5号,江岸区,烧烤,,unknown,视频《武汉一家口味不大一样的烧烤，主打食材品质》中提及该店；B站未提供AI摘要，具体评价待整理。,,2025-05-27,https://www.bilibili.com/video/BV1DTjSzUEoz,114.270975,30.637175,AI摘要自动提取，待抽查,2026-06-13
bv169j8z1e2e-1,山东鲁菜馆·流水席·八大碗(武汉店),,武汉市青山区工业三路91号,青山区,其他,,unknown,视频《武汉一家吃山东大席的店，体验一下流水席》中提及该店；B站未提供AI摘要，具体评价待整理。,,2025-05-25,https://www.bilibili.com/video/BV169j8z1E2E,114.400762,30.624243,AI摘要自动提取，待抽查,2026-06-13
bv1awjwzxeab-1,广州打边炉(枫桥苑店),,武汉市汉阳区金龙路3号,汉阳区,其他,,unknown,视频《武汉一家打边炉饭店，食材新鲜，汤鲜味美》中提及该店；B站未提供AI摘要，具体评价待整理。,,2025-05-23,https://www.bilibili.com/video/BV1aWJWzXEaB,114.208706,30.570281,AI摘要自动提取，待抽查,2026-06-13
bv1aijhzzew2-1,琼老头·椰子鸡·小龙虾(财大店),,武汉市江夏区南湖大道政院小区29排宝之灵门诊旁（近时尚城停车场）,江夏区,火锅,,unknown,视频《武汉一家吃糟粕醋火锅的店，汤底酸香，吃完还能逛夜市》中提及该店；B站未提供AI摘要，具体评价待整理。,,2025-05-21,https://www.bilibili.com/video/BV1AiJhzZEw2,114.384965,30.476219,AI摘要自动提取，待抽查,2026-06-13
bv1cpeuzqecc-1,楠记狮头鹅(后湖大道地铁站店),,武汉市江岸区后湖大道105号附231号（后湖大道地铁站C2出口）,江岸区,其他,,unknown,视频《武汉一家吃卤狮头鹅的小店，鹅肉鲜香，鹅肝肥美》中提及该店；B站未提供AI摘要，具体评价待整理。,,2025-05-19,https://www.bilibili.com/video/BV1cpEUzqECC,114.303895,30.651106,AI摘要自动提取，待抽查,2026-06-13
bv1cmebzuesh-1,LOQMA HANIYA & MASALA,,武汉市洪山区文荟街名仕1号,洪山区,其他,,unknown,视频《武汉一家中东菜自助餐馆，黄油咖喱鸡好吃》中提及该店；B站未提供AI摘要，具体评价待整理。,,2025-05-17,https://www.bilibili.com/video/BV1cmEbzUESh,114.342219,30.506718,AI摘要自动提取，待抽查,2026-06-13
bv1qsepzgec6-1,芬子黔江鸡杂干锅炒菜,,武汉市洪山区白沙洲大道8号东澜岸,洪山区,其他,,unknown,视频《武汉一家吃干锅的小店，麻辣酸香，米饭克星》中提及该店；B站未提供AI摘要，具体评价待整理。,,2025-05-15,https://www.bilibili.com/video/BV1qSEPzgEC6,114.265995,30.431424,AI摘要自动提取，待抽查,2026-06-13
bv1ffevziedd-1,李记牛肉汤馆·全牛宴,,武汉市洪山区光谷五路奥山创意街4-7号,洪山区,其他,,unknown,视频《武汉一家吃清汤牛骨头的店，大口吃肉，舒服》中提及该店；B站未提供AI摘要，具体评价待整理。,,2025-05-12,https://www.bilibili.com/video/BV1FFEVziEDD,114.507947,30.484509,AI摘要自动提取，待抽查,2026-06-13
bv1eglkzueag-1,驼子小吃,,武汉市江岸区解放大道1779号,江岸区,其他,,unknown,视频《武汉一家吃热卤小吃的店铺》中提及该店；B站未提供AI摘要，具体评价待整理。,,2025-05-10,https://www.bilibili.com/video/BV1EGLkzuEAg,114.30064,30.60184,AI摘要自动提取，待抽查,2026-06-13
bv1qtlzzhexz-1,杨园南路徐东馨苑,,武汉市洪山区杨园南路徐东馨苑,洪山区,烤肉,,unknown,视频《武汉一家吃烤肉的小店，肉质优秀》中提及该店；B站未提供AI摘要，具体评价待整理。,,2025-05-08,https://www.bilibili.com/video/BV1qtLzzhExz,114.349835,30.592677,AI摘要自动提取，待抽查,2026-06-13
bv1i8lzzfesb-1,德元纯汤牛肉面(二热总店),,兰州城关区嘉峪关西路6、8号01层003室,兰州城关区,其他,,unknown,视频《兰州牛肉面，跟兰州拉面区别真大》中提及该店；B站未提供AI摘要，具体评价待整理。,,2025-05-06,https://www.bilibili.com/video/BV1i8LzzFEsb,103.881086,36.037136,AI摘要自动提取，待抽查,2026-06-13
bv1bslzzyesx-1,卤有果台式小馆,,武汉市江岸区台北一路174号101室,江岸区,其他,,unknown,视频《武汉一家台式小吃店，臭臭锅看着难看，吃着好吃》中提及该店；B站未提供AI摘要，具体评价待整理。,,2025-05-04,https://www.bilibili.com/video/BV1BsLzzYESX,114.286141,30.594554,AI摘要自动提取，待抽查,2026-06-13
bv1b4lzzwevw-1,彭厨(汉口年华店),,武汉市江岸区后湖南路99号长投汉口年华7栋1层商12-24室,江岸区,其他,,unknown,视频《武汉一家湘菜大馆，我只推荐两道菜》中提及该店；B站未提供AI摘要，具体评价待整理。,,2025-05-02,https://www.bilibili.com/video/BV1B4LzzwEVW,114.312364,30.650068,AI摘要自动提取，待抽查,2026-06-13
bv1eelzz4e5x-1,茂晖牦牛退骨肉,,兰州城关区左家湾106号,兰州城关区,其他,,unknown,视频《兰州一家吃牦牛肉的小店，肉香味美超好吃》中提及该店；B站未提供AI摘要，具体评价待整理。,,2025-04-30,https://www.bilibili.com/video/BV1eeLzz4E5X,103.837045,36.094645,AI摘要自动提取，待抽查,2026-06-13
bv1rwl6zmehd-1,小牛满潮汕鲜牛肉汤粉,,武汉市洪山区关东街道光谷APP广场2号楼1楼美食城往里走,洪山区,火锅,,unknown,视频《武汉一家新鲜好吃的潮汕牛肉火锅店，解锁新吃法》中提及该店；B站未提供AI摘要，具体评价待整理。,,2025-04-28,https://www.bilibili.com/video/BV1rwL6zMEhd,114.401541,30.481381,AI摘要自动提取，待抽查,2026-06-13
bv1delhzcej9-1,武胜驿龙记原汤羊杂店,,甘肃省兰州市城关区盐场路122号,城关区,其他,,unknown,视频《兰州一家羊杂碎小店，便宜好吃，生意非常好》中提及该店；B站未提供AI摘要，具体评价待整理。,,2025-04-26,https://www.bilibili.com/video/BV1dELHzCEJ9,103.854474,36.077425,AI摘要自动提取，待抽查,2026-06-13
bv1zdlhzcema-1,战小妖麻辣猪蹄火锅,,武汉市江汉区马场角小路70-6号,江汉区,火锅,,unknown,视频《武汉一家吃猪蹄火锅的半自助店，居然还可以》中提及该店；B站未提供AI摘要，具体评价待整理。,,2025-04-24,https://www.bilibili.com/video/BV1zDLhzCEMa,114.266121,30.608649,AI摘要自动提取，待抽查,2026-06-13
bv1hvouyfevk-1,三怪牛肉炒饭,,武汉市江岸区百步亭幸福时代商业街D栋107号,江岸区,武汉小吃,,unknown,视频《武汉一家炒饭炒面馆，好吃，非常好吃》中提及该店；B站未提供AI摘要，具体评价待整理。,,2025-04-20,https://www.bilibili.com/video/BV1hvouYFEvk,114.314798,30.655917,AI摘要自动提取，待抽查,2026-06-13
bv1vxouyke8p-1,湘妹湖南菜馆(自力店),,武汉市汉阳区自力一街自力新村80号楼,汉阳区,其他,,unknown,视频《武汉一家湖南菜馆，鸭子粑粑暖心暖胃》中提及该店；B站未提供AI摘要，具体评价待整理。,,2025-04-18,https://www.bilibili.com/video/BV1vxouYKE8P,114.26952,30.540092,AI摘要自动提取，待抽查,2026-06-13
bv1zodzylemf-1,大口食堂·云南热炒,,武汉市江岸区西马路63-85号百帝苑雅云1单元1层4号,江岸区,其他,,unknown,视频《武汉一家云南菜餐馆，菜品有特色，热炒有锅气》中提及该店；B站未提供AI摘要，具体评价待整理。,,2025-04-16,https://www.bilibili.com/video/BV1zodZYLEmf,114.289061,30.595987,AI摘要自动提取，待抽查,2026-06-13
bv1lzdky8ejn-1,大姚螺蛳粉,,"武汉市江汉区复兴新村小区18栋裙房1层3,4号",江汉区,其他,,unknown,视频《武汉一家现熬汤底的螺蛳粉店，小菜大多当日手工制作》中提及该店；B站未提供AI摘要，具体评价待整理。,,2025-04-14,https://www.bilibili.com/video/BV1LZdkY8EJN,114.244579,30.604228,AI摘要自动提取，待抽查,2026-06-13
bv1h1dxyeeq8-1,谢妖幺千滋兔(南湖店),,武汉市洪山区丁字桥南路558号（保利中央广场美食一条街）,洪山区,其他,,unknown,视频《武汉一家吃盐帮菜的馆子，兔肉新鲜，血旺无敌》中提及该店；B站未提供AI摘要，具体评价待整理。,,2025-04-12,https://www.bilibili.com/video/BV1h1dXYEEq8,114.324102,30.496809,AI摘要自动提取，待抽查,2026-06-13
bv1qfdtyhecn-1,信记火锅饭店,,武汉市江汉区青年路308号花园道二楼B208室馋艺堂上二楼,江汉区,火锅,,unknown,视频《武汉一家小众沙爹火锅，风味有点极端》中提及该店；B站未提供AI摘要，具体评价待整理。,,2025-04-10,https://www.bilibili.com/video/BV1QFdTYHECN,114.265031,30.595591,AI摘要自动提取，待抽查,2026-06-13
bv19nrmykeqh-1,兴业路盛世东方3-6商铺二楼,,武汉市江岸区兴业路盛世东方3-6商铺二楼,江岸区,其他,,unknown,视频《武汉一家牛肋条自助小店，人均50，肉质不错》中提及该店；B站未提供AI摘要，具体评价待整理。,,2025-04-08,https://www.bilibili.com/video/BV19nRmYKEqH,114.302406,30.640265,AI摘要自动提取，待抽查,2026-06-13
bv11zrzydep8-1,老七番茄鱼(地大店),,武汉市洪山区南望山北路西头村11号,洪山区,其他,,unknown,视频《武汉一家吃鱼的小馆子，味道不错》中提及该店；B站未提供AI摘要，具体评价待整理。,,2025-04-06,https://www.bilibili.com/video/BV11ZRZYDEP8,114.401962,30.526494,AI摘要自动提取，待抽查,2026-06-13
bv1frzdyfedx-1,捌陆汉舍,,武汉市江岸区新地东方花都,江岸区,其他,,unknown,视频《武汉一家吃无花果鸡煲的小店，食材新鲜，口味清淡》中提及该店；B站未提供AI摘要，具体评价待整理。,,2025-04-04,https://www.bilibili.com/video/BV1frZDYFEdx,114.295034,30.637314,AI摘要自动提取，待抽查,2026-06-13
bv1sjffymesw-1,懒厨小馆,,武汉市江岸区山海关路7号附2号,江岸区,其他,,unknown,视频《武汉一家价位比较高的私厨，蟹脚面非常好吃》中提及该店；B站未提供AI摘要，具体评价待整理。,,2025-04-02,https://www.bilibili.com/video/BV1SjfFYMESw,114.308276,30.603271,AI摘要自动提取，待抽查,2026-06-13
bv16pzcygeyf-1,夏沐餐厅(马房山教师小区店),,武汉市洪山区珞南街马房山教师小区珞狮路395号附8号,洪山区,其他,,unknown,视频《武汉一家沙威玛小店，口味过于正宗，价位比较合适》中提及该店；B站未提供AI摘要，具体评价待整理。,,2025-03-31,https://www.bilibili.com/video/BV16PZCYGEyF,114.350613,30.514519,AI摘要自动提取，待抽查,2026-06-13
bv1y9odyyesu-1,浪打浪酒楼(新街店),,武汉市硚口区友谊南路煦龙阁西侧约30米,硚口区,其他,,unknown,视频《武汉一家老菜馆，很多菜名我都不认识》中提及该店；B站未提供AI摘要，具体评价待整理。,,2025-03-29,https://www.bilibili.com/video/BV1Y9odYYESU,114.28229,30.568781,AI摘要自动提取，待抽查,2026-06-13
bv1qyznyhen7-1,百里香·牛肉锅·烧烤·海鲜·家常菜,,武汉市青山区工业一路与黄州街交叉口东北角,青山区,其他,,unknown,视频《武汉美食探店up一天之内的三顿晚饭》中提及该店；B站未提供AI摘要，具体评价待整理。,,2025-03-27,https://www.bilibili.com/video/BV1qyZNYhEn7,114.391864,30.623532,AI摘要自动提取，待抽查,2026-06-13
bv1qyznyhen7-2,妈妈小厨房,,武汉市青山区招商一江璟城二期2栋商铺-03号,青山区,其他,,unknown,视频《武汉美食探店up一天之内的三顿晚饭》中提及该店；B站未提供AI摘要，具体评价待整理。,,2025-03-27,https://www.bilibili.com/video/BV1qyZNYhEn7,114.395742,30.638463,AI摘要自动提取，待抽查,2026-06-13
bv1qyznyhen7-3,五仲炸肉(五中老店),,武汉市青山区新沟桥街道红钢三街7~9号（江璟城一期门面）,青山区,其他,,unknown,视频《武汉美食探店up一天之内的三顿晚饭》中提及该店；B站未提供AI摘要，具体评价待整理。,,2025-03-27,https://www.bilibili.com/video/BV1qyZNYhEn7,114.394415,30.63831,AI摘要自动提取，待抽查,2026-06-13
bv1wdo1yheug-1,LA CASITA 卡希塔餐厅,,武汉市江岸区京汉大道1117号,江岸区,其他,,unknown,视频《武汉一家黎巴嫩馆子，口味不错，很有特色》中提及该店；B站未提供AI摘要，具体评价待整理。,,2025-03-25,https://www.bilibili.com/video/BV1Wdo1YHEug,114.305568,30.605482,AI摘要自动提取，待抽查,2026-06-13
bv1jwxty1etu-1,大马菜馆(祥龙快餐店),,武汉市汉阳区七里新村1栋1单元,汉阳区,其他,,unknown,视频《武汉一家吃特色菜的苍蝇馆子，招牌菜都不错》中提及该店；B站未提供AI摘要，具体评价待整理。,,2025-03-23,https://www.bilibili.com/video/BV1jWXtY1EtU,114.225142,30.548053,AI摘要自动提取，待抽查,2026-06-13
bv1ssxbyrevu-1,牛者烧肉·和牛专门店(江滩锦江店),,武汉市武昌区积玉桥街道临江大道55号锦江国际城7号楼101(湖锦酒楼旁),武昌区,烤肉,,unknown,视频《武汉一家吃烤肉的馆子，牛肉品质不错》中提及该店；B站未提供AI摘要，具体评价待整理。,,2025-03-21,https://www.bilibili.com/video/BV1ssXBYREVu,114.306277,30.562658,AI摘要自动提取，待抽查,2026-06-13
bv1wyx7yfej1-1,平价川菜小炒,,武汉市武昌区粮道大巷43号,武昌区,其他,,unknown,视频《武汉粮道街一家老餐馆，单点五道菜99块钱，仿佛回到十年前》中提及该店；B站未提供AI摘要，具体评价待整理。,,2025-03-19,https://www.bilibili.com/video/BV1wYX7YfEj1,114.304893,30.548416,AI摘要自动提取，待抽查,2026-06-13
bv1dvqyyuemy-1,杜宾汉堡,,武汉市江汉区后湖大道地铁站G口附近小推车摊子,江汉区,其他,,unknown,视频《武汉一个卖汉堡的小推车，生意火爆，汉堡真不错》中提及该店；B站未提供AI摘要，具体评价待整理。,,2025-03-17,https://www.bilibili.com/video/BV1DvQYYUEmY,114.299093,30.647627,AI摘要自动提取，待抽查,2026-06-13
bv1chqryseq4-1,Fine Farm细耘农场餐厅,,武汉市江汉区淮海路9号华发中央首府商业街B4-1006商铺,江汉区,西餐,,unknown,视频《武汉一家融合菜馆，用云贵食材做西餐》中提及该店；B站未提供AI摘要，具体评价待整理。,,2025-03-15,https://www.bilibili.com/video/BV1chQrYsEq4,114.258444,30.599331,AI摘要自动提取，待抽查,2026-06-13
bv11tqpycekn-1,恩施茶店牛肉(玫瑰苑南苑店),,武汉市汉阳区玫瑰南街83号(玉龙路地铁站C口步行240米),汉阳区,其他,,unknown,视频《武汉一家吃茶店牛肉的馆子，人均50，无限续》中提及该店；B站未提供AI摘要，具体评价待整理。,,2025-03-13,https://www.bilibili.com/video/BV11tQpYCEkN,114.203638,30.565516,AI摘要自动提取，待抽查,2026-06-13
bv1z9rlywe5y-1,和平川菜(湖北大学店),,武汉市武昌区徐家棚街喻家湖学院路148号航院25-1,武昌区,川菜,,unknown,视频《武汉一家不起眼的川菜馆，辣子鸡非常好吃》中提及该店；B站未提供AI摘要，具体评价待整理。,,2025-03-11,https://www.bilibili.com/video/BV1z9RLYWE5y,114.327075,30.578489,AI摘要自动提取，待抽查,2026-06-13
bv1eersyuezd-1,乡下人家常菜(虎泉街店),,武汉市洪山区虎泉街99号附20号虎泉街地铁站B口正对面,洪山区,其他,,unknown,视频《武汉一家吃天门菜（其实是应城菜）的小馆子，茄子又肥又嫩，巨好吃》中提及该店；B站未提供AI摘要，具体评价待整理。,,2025-03-09,https://www.bilibili.com/video/BV1eERsYuEZD,114.371181,30.511747,AI摘要自动提取，待抽查,2026-06-13
bv1jb9kyxehc-1,通发餐厅,,武汉市东西湖区田园街228号,东西湖区,其他,,unknown,视频《武汉一家小餐馆，蹄花汤鲜，蒸三样爽》中提及该店；B站未提供AI摘要，具体评价待整理。,,2025-03-07,https://www.bilibili.com/video/BV1jB9kYxEHC,114.14343,30.620661,AI摘要自动提取，待抽查,2026-06-13
bv1c19ny3erc-1,左记港食(光谷香颂店),,武汉市洪山区龙湖中锦·光谷城香颂B1-2-213（近香颂综合服务中心B1-2电梯）,洪山区,其他,,unknown,视频《武汉一家吃港式小吃的店，鱼蛋Q弹好吃，请点超大鱼蛋！》中提及该店；B站未提供AI摘要，具体评价待整理。,,2025-03-05,https://www.bilibili.com/video/BV1C19nY3ERc,114.50561,30.48819,AI摘要自动提取，待抽查,2026-06-13
bv1ex9ay9egc-1,周金贵贵州烧烤·贵州烤鸡(台北一路店),,武汉市江岸区台北街道台北一路18号(鑫小城故事总店隔壁)（天下国际公馆）,江岸区,烧烤,,unknown,视频《武汉一家吃贵州烧烤的店，味道还行，主要是便宜》中提及该店；B站未提供AI摘要，具体评价待整理。,,2025-03-03,https://www.bilibili.com/video/BV1ex9aY9Egc,114.285577,30.594658,AI摘要自动提取，待抽查,2026-06-13
bv1o9xdyzefp-1,小乐荟私房菜(宁海里店),,梁溪区江海路宁海段19号,梁溪区,其他,,unknown,视频《无锡一家吃吊鸡露的馆子，鸡汤鲜美，小肠嫩滑，真的好吃》中提及该店；B站未提供AI摘要，具体评价待整理。,,2025-03-02,https://www.bilibili.com/video/BV1o9XdYZEFp,120.331603,31.579341,AI摘要自动提取，待抽查,2026-06-13
bv1bm9ny9eny-1,广鑫记·潮州大排档(大成路店),,武汉市武昌区彭刘杨路78号,武昌区,其他,,unknown,视频《武汉一家吃潮汕生腌的大排档，生腌鲜美，卤水拼盘量大好吃》中提及该店；B站未提供AI摘要，具体评价待整理。,,2025-02-28,https://www.bilibili.com/video/BV1Bm9NY9ENy,114.295122,30.542893,AI摘要自动提取，待抽查,2026-06-13
bv1ehp3eaezh-1,杰哥栋企烧鸡,,武汉市江岸区丹水嘉苑4栋底商一单元1层1号门面,江岸区,其他,,unknown,视频《武汉一家吃烤鸡的店，鸡皮脆，鸡肉嫩，汁水足》中提及该店；B站未提供AI摘要，具体评价待整理。,,2025-02-26,https://www.bilibili.com/video/BV1EHP3eAEZH,114.323771,30.64781,AI摘要自动提取，待抽查,2026-06-13
bv1kbaqedeav-1,归蜀·川小馆,,武汉市江岸区郝梦龄路11号,江岸区,其他,,unknown,视频《武汉一家吃自贡菜的馆子，适合爱吃辣的朋友》中提及该店；B站未提供AI摘要，具体评价待整理。,,2025-02-24,https://www.bilibili.com/video/BV1KbAQedEaV,114.308688,30.605329,AI摘要自动提取，待抽查,2026-06-13
bv1jtpweteb6-1,湖边老味道(韵湖春晓店),,武汉市洪山区文化大道328号附37号(韵湖春晓北门328号),洪山区,其他,,unknown,视频《武汉一家农家菜饭店，烧鸡公好吃，胖头鱼鲜美》中提及该店；B站未提供AI摘要，具体评价待整理。,,2025-02-22,https://www.bilibili.com/video/BV1jtPweTEB6,114.324214,30.434562,AI摘要自动提取，待抽查,2026-06-13
bv1isajerexc-1,越上PHO越南粉(武昌府店),,武汉市洪山区武昌府二期南门向东50米路北,洪山区,其他,,unknown,视频《武汉一家吃越南菜的餐厅，餐食品质比较全面》中提及该店；B站未提供AI摘要，具体评价待整理。,,2025-02-20,https://www.bilibili.com/video/BV1isAjerEXC,114.329507,30.501833,AI摘要自动提取，待抽查,2026-06-13
bv1hpwzeceze-1,云味轩,,武汉市江岸区二七横路12号,江岸区,其他,,unknown,视频《武汉一家吃云南米线的小店，炸酥肉很香，酸汤蹄膀好吃》中提及该店；B站未提供AI摘要，具体评价待整理。,,2025-02-18,https://www.bilibili.com/video/BV1HpwZecEZE,114.316846,30.627951,AI摘要自动提取，待抽查,2026-06-13
bv1qfakebear-1,开心厨房(古词路),,武汉市硚口区古田二路7号,硚口区,其他,,unknown,视频《武汉一家开了十来年的夫妻店，虾鲜鱼美味道好》中提及该店；B站未提供AI摘要，具体评价待整理。,,2025-02-16,https://www.bilibili.com/video/BV1QfAKeBEar,114.19126,30.589188,AI摘要自动提取，待抽查,2026-06-13
bv13snzewekl-1,幸子食堂,,武汉市江岸区胜利街339-5号,江岸区,其他,,unknown,视频《武汉一家适合情侣约会的小餐馆，口味不错》中提及该店；B站未提供AI摘要，具体评价待整理。,,2025-02-14,https://www.bilibili.com/video/BV13SNZeWEkL,114.309344,30.6036,AI摘要自动提取，待抽查,2026-06-13
bv1zznze7ex7-1,菜香根餐厅(永安正街店),,武汉市蔡甸区永安大街308号（永安中心小学对面）,蔡甸区,其他,,unknown,视频《武汉一家吃农家菜的小馆，你会为了这一口来回100KM吗》中提及该店；B站未提供AI摘要，具体评价待整理。,,2025-02-12,https://www.bilibili.com/video/BV1zzNze7EX7,113.938141,30.457413,AI摘要自动提取，待抽查,2026-06-13
bv16qndeeem8-1,拾年手作糖水,,武汉市武昌区和平大道杨园街滨江时代2-10商铺,武昌区,其他,,unknown,视频《武汉一家糖水铺子，往往街边小店铺能给人惊喜》中提及该店；B站未提供AI摘要，具体评价待整理。,,2025-02-10,https://www.bilibili.com/video/BV16qNDeEEm8,114.347806,30.602003,AI摘要自动提取，待抽查,2026-06-13
bv18vnpepe5t-1,怒海手抓羊肉·烧烤·麻辣烫(汉口三阳路店),,武汉市江岸区解放南路421号(三阳路地铁站J口步行180米),江岸区,其他,,unknown,视频《武汉一家吃手抓羊肉的清真馆子，味道不错挺正宗》中提及该店；B站未提供AI摘要，具体评价待整理。,,2025-02-08,https://www.bilibili.com/video/BV18vNPePE5T,114.298887,30.598545,AI摘要自动提取，待抽查,2026-06-13
bv1fcfsydesx-1,言记湛江鸡,,武汉市武昌区中南路街道中南二路安家湾1号(中国农业银行对面),武昌区,其他,,unknown,视频《武汉一家吃白切鸡的好地方，适合家庭聚餐》中提及该店；B站未提供AI摘要，具体评价待整理。,,2025-02-06,https://www.bilibili.com/video/BV1fCfsYdESx,114.325976,30.543011,AI摘要自动提取，待抽查,2026-06-13
bv1jufsywee2-1,晶花老街口小吃,,武汉市江岸区西马街道球场路7号-1,江岸区,其他,,unknown,视频《武汉一家小吃店，现包饺子，现炸春卷》中提及该店；B站未提供AI摘要，具体评价待整理。,,2025-02-04,https://www.bilibili.com/video/BV1jUfsYWEE2,114.293596,30.597394,AI摘要自动提取，待抽查,2026-06-13
bv1isfsyxezp-1,洪興饭店(云林街店),,武汉市江岸区云林街56-82号,江岸区,其他,,unknown,视频《武汉一家吃老广口味的馆子，烧鹅很肥》中提及该店；B站未提供AI摘要，具体评价待整理。,,2025-02-03,https://www.bilibili.com/video/BV1iSfsYXEZP,114.278305,30.593711,AI摘要自动提取，待抽查,2026-06-13
bv1ltfpycege-1,醉江月(江夏店),,武汉市江夏区青龙山路319号,江夏区,其他,,unknown,视频《武汉一家适合聚会溜娃的饭店，团购性价比很高》中提及该店；B站未提供AI摘要，具体评价待整理。,,2025-02-02,https://www.bilibili.com/video/BV1LTfpYCEGE,114.324463,30.337667,AI摘要自动提取，待抽查,2026-06-13
bv1qpfpy1ep3-1,虫二私房菜,,武汉市江岸区后湖大道328号福星惠誉榜样小区11栋商8号,江岸区,海鲜,,unknown,视频《武汉一家吃干锅小海鲜的店，适合三五好友宵夜下酒》中提及该店；B站未提供AI摘要，具体评价待整理。,,2025-02-01,https://www.bilibili.com/video/BV1qPfpY1EP3,114.266722,30.640865,AI摘要自动提取，待抽查,2026-06-13
